chr20	176516	0.328596	0.109731
chr20	177105	0.292948	0.109925
chr20	179892	0.121719	0.110741
chr20	180861	0.122778	0.110859
chr20	181095	0.125246	0.110888
chr20	182042	0.123518	0.111007
chr20	183442	0.118150	0.11118
chr20	183643	0.116407	0.111203
chr20	183795	0.113924	0.111221
chr20	185161	0.113916	0.111377
chr20	185191	0.113892	0.11138
chr20	185522	0.113896	0.111418
chr20	185547	0.114094	0.111421
chr20	187259	0.121533	0.111616
chr20	187379	0.132698	0.111631
chr20	187600	0.138171	0.11166
chr20	187825	0.144659	0.111691
chr20	188087	0.159639	0.111729
chr20	189060	0.203669	0.111884
chr20	189354	0.458549	0.111944
chr20	189948	0.458675	0.112217
chr20	190001	0.268694	0.112241
chr20	190173	0.268221	0.112287
chr20	190299	0.267899	0.112321
chr20	190548	0.269178	0.112388
chr20	191181	0.270341	0.112558
chr20	191198	0.272414	0.112563
chr20	192100	0.374566	0.112808
chr20	192158	0.445093	0.11283
chr20	193287	6.472359	0.113332
chr20	195977	6.472359	0.130743
chr20	196584	0.630692	0.134672
chr20	198215	0.480174	0.1357
chr20	199547	0.475935	0.13634
chr20	200997	0.474551	0.13703
chr20	201326	0.473831	0.137186
chr20	201372	0.472908	0.137208
chr20	202245	0.470530	0.137621
chr20	202581	0.468714	0.137779
chr20	205203	0.474824	0.139008
chr20	205285	0.481823	0.139047
chr20	205764	0.485379	0.139278
chr20	207389	0.485578	0.140066
chr20	207466	0.485429	0.140104
chr20	207677	0.485643	0.140206
chr20	208879	0.486143	0.14079
chr20	211156	2.150471	0.141897
chr20	211168	3.866121	0.141923
chr20	211428	4.320514	0.142928
chr20	212680	4.194573	0.148337
chr20	213641	3.318785	0.152368
chr20	213886	1.279388	0.153181
chr20	214530	0.373238	0.154005
chr20	216521	0.372409	0.154748
chr20	217034	0.370511	0.154939
chr20	217163	0.369434	0.154987
chr20	219501	0.337573	0.155851
chr20	223601	0.337522	0.157235
chr20	225761	0.453873	0.157964
chr20	227262	2.952388	0.158645
chr20	227909	3.321692	0.160556
chr20	228044	3.307142	0.161004
chr20	228763	2.630556	0.163382
chr20	229210	2.523379	0.164558
chr20	229420	2.448489	0.165088
chr20	229665	2.451960	0.165687
chr20	229993	2.466857	0.166492
chr20	230868	2.463228	0.16865
chr20	232782	2.055348	0.173365
chr20	232882	1.011841	0.17357
chr20	236170	1.641853	0.176897
chr20	236433	1.914077	0.177329
chr20	236640	2.350024	0.177725
chr20	238142	2.095437	0.181255
chr20	238370	1.569765	0.181733
chr20	239021	0.392063	0.182755
chr20	239621	0.393681	0.18299
chr20	239649	0.393648	0.183001
chr20	239662	0.393285	0.183006
chr20	240116	0.424260	0.183185
chr20	240377	0.655034	0.183295
chr20	240667	0.686720	0.183485
chr20	240896	0.716412	0.183643
chr20	241212	1.020501	0.183869
chr20	241301	1.242402	0.18396
chr20	241621	1.141808	0.184357
chr20	241991	1.362752	0.18478
chr20	242089	1.353589	0.184913
chr20	242195	1.092194	0.185057
chr20	242614	1.129789	0.185515
chr20	242798	1.066638	0.185722
chr20	242897	1.012890	0.185828
chr20	243217	1.003407	0.186152
chr20	243487	0.995778	0.186423
chr20	244417	0.666619	0.187349
chr20	244803	0.591497	0.187606
chr20	244964	0.581425	0.187702
chr20	244981	0.573655	0.187712
chr20	245512	0.479385	0.188016
chr20	245789	0.481332	0.188149
chr20	245803	0.408221	0.188156
chr20	245877	0.407188	0.188186
chr20	247326	0.419076	0.188776
chr20	247714	1.063174	0.188939
chr20	247936	0.677850	0.189175
chr20	248065	0.795530	0.189262
chr20	248099	0.939621	0.189289
chr20	249536	0.876160	0.190639
chr20	249875	1.577072	0.190936
chr20	250342	0.373993	0.191673
chr20	251466	0.446738	0.192093
chr20	251939	0.397972	0.192304
chr20	252982	3.504288	0.19272
chr20	253217	3.538097	0.193543
chr20	253732	3.534410	0.195365
chr20	255081	0.345594	0.200133
chr20	255447	0.313425	0.20026
chr20	255527	0.137239	0.200285
chr20	255597	0.040416	0.200294
chr20	255778	0.025842	0.200302
chr20	256161	0.025842	0.200311
chr20	256187	0.025845	0.200312
chr20	256351	0.025844	0.200316
chr20	256777	0.025817	0.200327
chr20	256856	0.029943	0.200329
chr20	256904	0.038193	0.200331
chr20	256977	0.068209	0.200334
chr20	257379	0.738240	0.200361
chr20	257866	0.835628	0.200721
chr20	257889	0.999730	0.20074
chr20	257899	1.197104	0.20075
chr20	258096	1.269220	0.200986
chr20	258653	1.132699	0.201693
chr20	259023	1.512248	0.202112
chr20	259047	1.798946	0.202148
chr20	260065	2.109722	0.203979
chr20	260490	2.338526	0.204876
chr20	260725	2.362222	0.205425
chr20	260755	2.396185	0.205496
chr20	262506	2.396810	0.209692
chr20	262665	2.396412	0.210073
chr20	262711	2.459799	0.210183
chr20	262757	2.507319	0.210297
chr20	262779	2.506229	0.210352
chr20	263451	2.507772	0.212036
chr20	264292	2.516588	0.214145
chr20	265377	2.522854	0.216875
chr20	265751	20.469417	0.217819
chr20	267006	20.469142	0.243508
chr20	267423	4.930038	0.252044
chr20	268285	4.882630	0.256293
chr20	268599	4.851283	0.257827
chr20	269435	4.851392	0.261882
chr20	270293	4.872893	0.266045
chr20	270853	4.927834	0.268774
chr20	271524	4.930001	0.27208
chr20	272080	4.958364	0.274821
chr20	274599	4.946680	0.287311
chr20	275241	3.574531	0.290487
chr20	275466	1.402935	0.291291
chr20	276086	1.426558	0.292161
chr20	276245	1.543564	0.292388
chr20	276351	2.466040	0.292552
chr20	276391	3.591857	0.29265
chr20	278224	3.239813	0.299234
chr20	278757	3.032186	0.300961
chr20	280339	3.032186	0.305758
chr20	284356	2.990520	0.317938
chr20	285327	2.904980	0.320842
chr20	287201	1.470062	0.326286
chr20	287305	0.217429	0.326439
chr20	288365	0.218597	0.326669
chr20	289049	1.541867	0.326819
chr20	289062	2.954146	0.326839
chr20	290134	3.488510	0.330006
chr20	293692	3.507078	0.342418
chr20	297191	4.087791	0.354689
chr20	302891	5.691467	0.378002
chr20	303233	6.293105	0.379948
chr20	304170	6.910089	0.385845
chr20	304190	7.422113	0.385983
chr20	304679	7.776608	0.389612
chr20	305403	7.510416	0.395243
chr20	305882	7.625226	0.39884
chr20	306194	10.230852	0.401219
chr20	307589	11.443696	0.415491
chr20	308132	11.441882	0.421705
chr20	308278	11.513615	0.423376
chr20	308352	11.513971	0.424228
chr20	308718	11.511534	0.428442
chr20	308968	11.503293	0.43132
chr20	309141	11.494610	0.43331
chr20	309613	11.368237	0.438735
chr20	309653	11.247639	0.43919
chr20	309674	11.124053	0.439426
chr20	310119	11.122027	0.444376
chr20	311107	10.041904	0.455365
chr20	311327	9.745426	0.457574
chr20	315528	13.135868	0.498515
chr20	323292	12.969317	0.600502
chr20	323442	12.559852	0.602447
chr20	323906	8.872967	0.608275
chr20	328332	8.633072	0.647547
chr20	329048	4.298511	0.653728
chr20	329830	4.050913	0.657089
chr20	329849	3.832882	0.657166
chr20	330646	3.790036	0.660221
chr20	332593	3.789269	0.6676
chr20	335198	3.789701	0.677471
chr20	337341	3.790173	0.685593
chr20	339700	3.792528	0.694534
chr20	341968	3.802618	0.703135
chr20	342664	3.992091	0.705782
chr20	342939	4.140888	0.70688
chr20	343479	4.184755	0.709116
chr20	344458	5.391009	0.713212
chr20	345372	8.246599	0.71814
chr20	345506	8.973604	0.719245
chr20	345834	8.973507	0.722188
chr20	348315	8.973507	0.744452
chr20	349069	9.073255	0.751218
chr20	349198	9.068333	0.752388
chr20	352420	9.074088	0.781606
chr20	352819	8.943103	0.785227
chr20	352853	8.789420	0.785531
chr20	353759	6.197484	0.793494
chr20	354581	6.197484	0.798588
chr20	354977	6.107093	0.801043
chr20	355926	6.119151	0.806838
chr20	356742	6.111119	0.811831
chr20	359591	6.110153	0.829242
chr20	361224	6.110567	0.83922
chr20	361302	6.146910	0.839696
chr20	363435	8.407469	0.852808
chr20	363987	8.820972	0.857449
chr20	364241	8.820972	0.859689
chr20	364973	8.893149	0.866146
chr20	365220	8.927115	0.868343
chr20	366107	9.007167	0.876261
chr20	366558	14.479782	0.880323
chr20	366711	38.551029	0.882539
chr20	366738	39.047892	0.88358
chr20	366815	40.391426	0.886586
chr20	366914	64.225577	0.890585
chr20	367264	64.225577	0.913064
chr20	367522	64.225577	0.929634
chr20	367544	64.225577	0.931047
chr20	367690	64.225577	0.940424
chr20	368662	32.616398	1.002851
chr20	369093	9.673489	1.016909
chr20	369846	9.598331	1.024193
chr20	370371	8.252133	1.029232
chr20	370426	6.867540	1.029686
chr20	370957	6.372527	1.033333
chr20	370990	5.855837	1.033543
chr20	371020	5.519714	1.033719
chr20	371081	5.380224	1.034056
chr20	371300	5.305684	1.035234
chr20	371392	5.310774	1.035722
chr20	371526	3.753022	1.036434
chr20	371863	3.623598	1.037698
chr20	372073	3.563956	1.038459
chr20	372364	2.929185	1.039496
chr20	372441	2.184993	1.039722
chr20	372466	1.477973	1.039777
chr20	373065	1.363297	1.040662
chr20	376141	1.347174	1.044855
chr20	376406	1.343325	1.045212
chr20	378291	1.434092	1.047745
chr20	379816	9.095029	1.049932
chr20	380145	10.896344	1.052924
chr20	384103	10.921403	1.096052
chr20	384954	10.925355	1.105346
chr20	384963	10.925191	1.105444
chr20	388784	10.912882	1.147189
chr20	389506	5.835011	1.155068
chr20	391175	5.833179	1.164807
chr20	391714	5.830419	1.167951
chr20	393192	5.851994	1.176568
chr20	395821	6.289150	1.191953
chr20	396582	7.087386	1.196739
chr20	397335	7.107528	1.202076
chr20	397598	7.116439	1.203945
chr20	400336	5.189964	1.22343
chr20	400547	4.481740	1.224525
chr20	402232	4.407364	1.232077
chr20	403076	3.977412	1.235797
chr20	404254	2.977400	1.240482
chr20	404408	2.205149	1.240941
chr20	409237	2.007590	1.251589
chr20	409340	1.856610	1.251796
chr20	410526	1.526073	1.253998
chr20	410920	1.522752	1.254599
chr20	417284	4.878017	1.26429
chr20	417634	5.810600	1.265998
chr20	420239	6.009242	1.281134
chr20	421527	6.384984	1.288874
chr20	421796	6.389698	1.290592
chr20	422066	6.325335	1.292317
chr20	422277	6.259051	1.293651
chr20	423009	4.841991	1.298233
chr20	423017	4.841991	1.298272
chr20	423763	4.791993	1.301884
chr20	424272	3.299634	1.304323
chr20	424303	1.924687	1.304425
chr20	425414	0.761158	1.306564
chr20	425915	0.753579	1.306945
chr20	426090	0.753713	1.307077
chr20	426232	0.751450	1.307184
chr20	426415	0.748401	1.307321
chr20	426464	0.746698	1.307358
chr20	427609	0.746276	1.308213
chr20	428007	0.746724	1.30851
chr20	429158	0.778553	1.30937
chr20	430598	0.778553	1.310491
chr20	431129	0.778374	1.310904
chr20	431198	0.777743	1.310958
chr20	433169	0.749258	1.312491
chr20	433489	0.750552	1.31273
chr20	434561	0.751120	1.313535
chr20	434843	0.752322	1.313747
chr20	436312	0.752667	1.314852
chr20	437623	0.752667	1.315839
chr20	437690	0.752991	1.315889
chr20	438423	0.754275	1.316441
chr20	439454	0.755333	1.317219
chr20	440867	0.756895	1.318286
chr20	441387	0.756407	1.31868
chr20	441704	0.741504	1.318919
chr20	443554	0.296253	1.320291
chr20	444208	0.288567	1.320485
chr20	444453	0.245217	1.320556
chr20	444790	0.221441	1.320638
chr20	444962	0.202218	1.320676
chr20	445221	0.200342	1.320729
chr20	445413	0.198880	1.320767
chr20	445705	0.198575	1.320825
chr20	445789	0.173027	1.320842
chr20	450858	0.178029	1.321719
chr20	451088	0.190672	1.32176
chr20	454614	0.196725	1.322432
chr20	459799	6.955204	1.323452
chr20	463154	6.959827	1.346787
chr20	463252	6.724028	1.347469
chr20	466208	0.635342	1.367345
chr20	470060	0.713262	1.369793
chr20	472113	0.860987	1.371257
chr20	472817	0.924460	1.371863
chr20	473275	0.930316	1.372287
chr20	475605	0.893459	1.374454
chr20	475808	0.801518	1.374636
chr20	475829	0.728448	1.374652
chr20	476073	0.597142	1.37483
chr20	478759	0.536959	1.376434
chr20	479076	0.494688	1.376604
chr20	479176	0.458314	1.376654
chr20	481175	0.458524	1.37757
chr20	481364	0.459817	1.377657
chr20	483351	0.361700	1.37857
chr20	484233	0.360601	1.378889
chr20	486714	0.197697	1.379784
chr20	487357	0.096960	1.379911
chr20	492083	0.094479	1.380369
chr20	493258	0.092724	1.38048
chr20	495641	0.092224	1.380701
chr20	498675	0.091563	1.380981
chr20	500207	0.091563	1.381121
chr20	501470	0.091549	1.381237
chr20	503394	0.091642	1.381413
chr20	504536	0.091837	1.381518
chr20	504677	0.092221	1.381531
chr20	507421	0.106258	1.381784
chr20	507789	0.129747	1.381823
chr20	508365	0.185813	1.381898
chr20	512186	0.249226	1.382608
chr20	512530	0.270559	1.382693
chr20	512561	0.292314	1.382702
chr20	512599	0.313423	1.382713
chr20	512863	0.313789	1.382796
chr20	512954	0.316293	1.382824
chr20	512965	0.316293	1.382828
chr20	514010	0.372561	1.383158
chr20	515095	0.352605	1.383562
chr20	515100	0.336249	1.383564
chr20	515698	0.205214	1.383765
chr20	521976	0.321357	1.385054
chr20	522293	0.434375	1.385155
chr20	522475	0.434986	1.385234
chr20	523010	0.435016	1.385467
chr20	524848	0.434975	1.386267
chr20	525133	0.434808	1.386391
chr20	530712	0.385446	1.388817
chr20	531253	0.358011	1.389025
chr20	531423	0.320002	1.389086
chr20	533815	0.291384	1.389851
chr20	535283	0.291369	1.390279
chr20	536517	0.290732	1.390639
chr20	537213	0.290505	1.390841
chr20	537243	0.289633	1.39085
chr20	538108	0.289639	1.3911
chr20	539053	0.289064	1.391374
chr20	539827	0.288992	1.391598
chr20	544279	0.290741	1.392884
chr20	544849	0.290763	1.39305
chr20	546026	0.339917	1.393392
chr20	546851	0.461750	1.393673
chr20	547323	0.466845	1.393891
chr20	548971	0.472629	1.39466
chr20	549814	0.644248	1.395058
chr20	550168	0.813901	1.395286
chr20	550322	0.886467	1.395412
chr20	550430	0.916180	1.395508
chr20	550530	0.927093	1.395599
chr20	550577	0.942394	1.395643
chr20	551334	0.953595	1.396356
chr20	551415	0.967921	1.396433
chr20	551459	0.985895	1.396476
chr20	551688	0.978036	1.396702
chr20	552281	1.858135	1.397282
chr20	554853	19.720425	1.402061
chr20	555501	19.694382	1.41484
chr20	555785	13.885167	1.420433
chr20	555892	12.117764	1.421919
chr20	556141	9.849929	1.424936
chr20	556215	1.785369	1.425665
chr20	557034	1.794748	1.427127
chr20	557176	1.794615	1.427382
chr20	557559	1.810491	1.428069
chr20	557591	1.812293	1.428127
chr20	557603	1.822216	1.428149
chr20	558185	1.846346	1.429209
chr20	558374	1.921256	1.429558
chr20	558479	1.961527	1.42976
chr20	559006	1.243924	1.430794
chr20	559189	0.355846	1.431021
chr20	560618	0.318435	1.43153
chr20	560691	0.291593	1.431553
chr20	560945	0.283279	1.431627
chr20	561738	0.508118	1.431852
chr20	562056	1.139683	1.432014
chr20	562657	1.380480	1.432698
chr20	562972	1.438907	1.433133
chr20	563100	1.761210	1.433317
chr20	563371	2.835791	1.433795
chr20	563719	4.688697	1.434782
chr20	563773	13.223994	1.435035
chr20	564956	13.313046	1.450679
chr20	565261	13.313046	1.454739
chr20	567105	22.137499	1.479289
chr20	567328	22.137499	1.484225
chr20	567543	22.599119	1.488985
chr20	568720	22.583228	1.515584
chr20	568954	22.577282	1.520868
chr20	569263	22.202449	1.527845
chr20	569274	21.825570	1.528089
chr20	569956	18.024059	1.542974
chr20	570144	16.207147	1.546363
chr20	570171	14.587511	1.5468
chr20	570174	13.090256	1.546844
chr20	571277	13.072190	1.561282
chr20	572589	13.062424	1.578433
chr20	572625	13.027447	1.578903
chr20	573284	13.025896	1.587489
chr20	574147	13.030987	1.59873
chr20	574321	13.031919	1.600997
chr20	574708	2.515912	1.606041
chr20	575450	2.518593	1.607907
chr20	576139	2.548250	1.609643
chr20	576700	2.548283	1.611072
chr20	580481	10.266812	1.620707
chr20	580545	15.015378	1.621364
chr20	581272	15.068699	1.632281
chr20	581670	15.069588	1.638278
chr20	581801	15.070037	1.640252
chr20	582389	9.161086	1.649113
chr20	583466	6.953404	1.65898
chr20	583729	6.886106	1.660809
chr20	584249	5.463976	1.664389
chr20	584433	4.163892	1.665395
chr20	584664	3.480128	1.666357
chr20	585341	6.127535	1.668713
chr20	587008	6.127535	1.678927
chr20	588052	6.119155	1.685324
chr20	588730	6.119501	1.689473
chr20	592228	6.604960	1.710879
chr20	592392	9.782029	1.711962
chr20	593097	9.787354	1.718859
chr20	593638	9.795510	1.724154
chr20	593664	9.878695	1.724408
chr20	599013	11.734016	1.777249
chr20	600604	12.633607	1.795918
chr20	602943	12.621921	1.825468
chr20	604219	12.620664	1.841574
chr20	606311	12.598182	1.867976
chr20	606518	12.538586	1.870584
chr20	607445	5.123876	1.882207
chr20	611050	4.700065	1.900679
chr20	611125	4.827704	1.901031
chr20	611176	4.402159	1.901278
chr20	611394	4.990324	1.902237
chr20	611826	5.338382	1.904393
chr20	611881	5.592436	1.904687
chr20	612157	5.628828	1.90623
chr20	612432	5.630201	1.907778
chr20	612664	5.632574	1.909084
chr20	612674	5.636344	1.909141
chr20	612844	5.588080	1.910099
chr20	612976	5.029927	1.910837
chr20	612997	4.306933	1.910942
chr20	613017	3.169092	1.911028
chr20	614136	2.799572	1.914574
chr20	614781	2.246689	1.91638
chr20	614935	2.214322	1.916726
chr20	615045	1.879752	1.91697
chr20	617094	1.836057	1.920821
chr20	617551	1.456297	1.92166
chr20	617634	1.161902	1.921781
chr20	617783	0.964532	1.921954
chr20	617892	0.865506	1.92206
chr20	618050	0.661849	1.922196
chr20	620203	0.837946	1.923621
chr20	620320	1.180006	1.923719
chr20	620391	1.488386	1.923803
chr20	621978	3.058565	1.926165
chr20	622234	3.247157	1.926948
chr20	622380	3.917456	1.927422
chr20	622562	4.120196	1.928135
chr20	622976	4.067652	1.929841
chr20	623791	3.970570	1.933156
chr20	625245	3.958507	1.938929
chr20	625293	3.917902	1.939119
chr20	626070	3.640148	1.942164
chr20	628723	3.571126	1.951821
chr20	630017	3.070038	1.956442
chr20	631285	2.674838	1.960335
chr20	637164	2.824130	1.97606
chr20	638748	3.455273	1.980534
chr20	638967	4.241486	1.98129
chr20	641181	4.321560	1.990681
chr20	644623	4.464432	2.005556
chr20	645437	4.573438	2.00919
chr20	645520	4.634972	2.009569
chr20	645645	4.647113	2.010149
chr20	645858	4.647113	2.011139
chr20	646663	4.647113	2.014879
chr20	648246	4.655626	2.022236
chr20	650326	4.670977	2.03192
chr20	650473	4.690931	2.032606
chr20	650781	4.692133	2.034051
chr20	652315	4.922726	2.041249
chr20	654410	4.922726	2.051562
chr20	658277	4.955495	2.070598
chr20	661249	5.572353	2.085326
chr20	663033	5.653489	2.095267
chr20	663275	5.730691	2.096635
chr20	665209	8.983048	2.107718
chr20	668345	8.982712	2.135889
chr20	671453	3.416077	2.163807
chr20	677734	3.031320	2.185264
chr20	678642	2.655622	2.188016
chr20	678797	2.411863	2.188428
chr20	678839	2.188592	2.188529
chr20	680149	2.207704	2.191396
chr20	680625	2.286520	2.192447
chr20	684907	11.654214	2.202238
chr20	685089	14.670372	2.204359
chr20	687335	14.723111	2.237308
chr20	687717	19.467736	2.242933
chr20	687915	21.196526	2.246787
chr20	688002	21.203094	2.248631
chr20	688019	21.203094	2.248992
chr20	688657	21.182650	2.262519
chr20	689298	1.312020	2.276098
chr20	689937	1.255392	2.276936
chr20	690105	1.248111	2.277147
chr20	690931	1.315494	2.278178
chr20	690947	1.382759	2.278199
chr20	691419	1.386561	2.278851
chr20	691923	1.284286	2.27955
chr20	692780	1.263368	2.280651
chr20	692898	1.263914	2.2808
chr20	692996	1.247319	2.280924
chr20	693065	1.235978	2.28101
chr20	693104	1.226249	2.281058
chr20	694318	1.225634	2.282547
chr20	694342	1.224270	2.282576
chr20	694678	1.224511	2.282988
chr20	695259	1.241627	2.283699
chr20	695798	1.310034	2.284368
chr20	695931	1.310067	2.284542
chr20	696118	1.308983	2.284787
chr20	697934	1.331127	2.287165
chr20	698123	1.338258	2.287416
chr20	698627	1.335340	2.288091
chr20	699521	1.331209	2.289284
chr20	700520	1.340657	2.290614
chr20	701662	1.355317	2.292145
chr20	702972	20.666581	2.293921
chr20	707128	20.957290	2.379811
chr20	710948	20.954951	2.459868
chr20	711177	20.954951	2.464667
chr20	711631	20.954951	2.47418
chr20	713417	20.927022	2.511606
chr20	714250	20.893486	2.529038
chr20	714375	20.893486	2.53165
chr20	714416	20.887315	2.532506
chr20	715026	20.881913	2.545248
chr20	718343	8.511291	2.614513
chr20	720367	2.563266	2.63174
chr20	720987	2.538746	2.633329
chr20	721926	2.567052	2.635713
chr20	722277	2.587600	2.636614
chr20	723709	2.513792	2.640319
chr20	723808	2.426685	2.640568
chr20	724055	2.314954	2.641168
chr20	726115	5.275752	2.645936
chr20	726149	8.220407	2.646116
chr20	727236	12.790820	2.655051
chr20	729045	7.551355	2.67819
chr20	729328	0.911282	2.680327
chr20	732533	0.930072	2.683248
chr20	732786	0.955548	2.683483
chr20	733142	0.981898	2.683823
chr20	733818	1.064783	2.684487
chr20	733903	1.144016	2.684577
chr20	733927	1.125357	2.684605
chr20	733969	1.206292	2.684652
chr20	734531	1.273067	2.68533
chr20	735589	1.689047	2.686677
chr20	736784	1.714753	2.688695
chr20	736878	1.732678	2.688857
chr20	736925	1.743989	2.688938
chr20	737005	1.756949	2.689077
chr20	737174	1.885806	2.689374
chr20	737276	1.988991	2.689567
chr20	738059	2.026073	2.691124
chr20	738739	2.149071	2.692502
chr20	739096	2.171019	2.693269
chr20	739210	2.194404	2.693517
chr20	739960	2.223990	2.695162
chr20	740038	2.196378	2.695336
chr20	740272	2.196332	2.69585
chr20	741284	2.736966	2.698072
chr20	742336	2.754076	2.700952
chr20	742416	2.405110	2.701172
chr20	742511	2.175500	2.701401
chr20	742634	2.200753	2.701668
chr20	743934	2.300013	2.704529
chr20	744556	2.378821	2.70596
chr20	744816	2.378732	2.706578
chr20	745642	2.565002	2.708543
chr20	746687	2.564269	2.711224
chr20	747664	2.669499	2.713729
chr20	749346	0.945959	2.718219
chr20	749645	0.946150	2.718502
chr20	750567	0.946652	2.719374
chr20	750830	0.947122	2.719623
chr20	751100	0.947934	2.719879
chr20	751283	0.948219	2.720052
chr20	752120	0.948158	2.720846
chr20	753194	1.636719	2.721864
chr20	753319	2.888840	2.722069
chr20	753350	4.045868	2.722158
chr20	754002	1.095705	2.724796
chr20	754894	1.095738	2.725774
chr20	755214	1.095168	2.726124
chr20	755581	1.093062	2.726526
chr20	755749	1.090695	2.72671
chr20	756388	1.120286	2.727407
chr20	756408	1.151955	2.727429
chr20	756538	1.199055	2.727579
chr20	757215	1.199463	2.728391
chr20	758562	1.353994	2.730006
chr20	758664	9.597761	2.730145
chr20	758808	9.774205	2.731527
chr20	758874	9.781942	2.732172
chr20	760189	40.633615	2.745035
chr20	760275	48.167952	2.748529
chr20	761203	48.167952	2.793229
chr20	761608	48.167952	2.812737
chr20	761987	48.147794	2.830993
chr20	762072	43.657293	2.835086
chr20	762187	20.874113	2.840106
chr20	762287	3.377377	2.842194
chr20	762374	3.186972	2.842487
chr20	762576	3.075991	2.843131
chr20	762628	2.938366	2.843291
chr20	763126	2.872010	2.844754
chr20	763183	2.780728	2.844918
