225	235	55045718	56585084	83.23773146078432	86.29004771804017
23	151	55436731	56651299	83.64135687867267	86.39350321207547
199	208	56232882	56835288	85.35785185113541	87.43762306779661
96	108	56459277	56957877	85.85311771617786	87.8850075515695
55	175	56681808	57434796	86.60739465933744	88.72777137785016
64	230	56743186	57475715	86.77672028468079	88.83313313176895
276	279	56818297	57688192	87.31915371052631	89.83695492448513
137	243	56818297	57714818	87.31915371052631	89.90983756129032
161	225	56876256	57719972	87.77522233492253	89.99060810181818
131	253	57418318	58006012	88.70508179503464	91.08048824470806
82	265	57682103	58217463	89.71050191002278	91.76470006000001
31	40	57735008	58473601	90.15332432298136	92.16186460996354
74	119	57719972	58495589	89.99060810181818	92.29279730337079
113	239	57608082	58505610	89.26508044400674	92.36078135384615
69	115	58076240	58679612	91.19114332089552	93.19240347292256
77	203	55778732	58963023	84.74235775739645	93.56363416376307
194	290	56980725	59313328	87.90293931899265	94.04866087096775
61	119	58495589	59362203	92.29279730337079	94.3088113885918
156	165	58217463	59362203	91.76470006000001	94.3088113885918
57	273	58369739	59372630	91.93502842682926	94.38447496648044
93	167	59372630	59897827	94.38447496648044	96.46099416052832
124	234	59440277	60095558	94.69583016532619	96.96716237959184
147	250	59740244	60759540	95.91779056701031	98.04981226801154
49	57	59725100	60787907	95.75251310975611	98.22622140243904
95	292	59897827	60828807	96.46099416052832	98.47623906641365
15	272	59102263	60899253	93.68964022039575	98.776629314587
163	166	59831235	60954010	96.36573957575757	98.8528321780822
130	197	60090551	61113595	96.92449744196429	99.49761631347963
187	248	60299631	61130606	97.29584496551725	99.64569389122808
228	252	60339685	61416630	97.3451664006734	100.81270457324841
16	201	60954010	61624190	98.8528321780822	101.31678659385665
75	116	60985150	61651361	99.13188836750483	101.36692471509649
6	212	60985150	61674055	99.13188836750483	101.53666926817588
190	196	60990217	61890308	99.265120875	102.89307197352586
137	185	61416630	61927149	100.81270457324841	103.0096031163575
44	171	61384272	62457469	100.5459393653484	103.69739184077669
209	296	61779412	62668146	102.32032996584441	104.48780782432432
249	261	61821914	62765776	102.63893775450082	104.93925441630901
155	252	61890308	62785852	102.89307197352586	105.13042955128205
64	136	61815902	62791862	102.60959710406091	105.16165955096098
49	243	62358312	63017788	103.4983163377567	105.72408824532224
118	188	62188451	63162266	103.353733081761	106.10831985806452
84	100	62482689	63643478	103.80309970436068	107.21525178538884
29	278	62770787	63762425	104.99696842913907	107.29085871042327
20	167	62673148	64444167	104.62623821308858	108.266934
57	206	63101069	64444167	105.96830480088495	108.266934
64	215	63090866	64444167	105.82110971621621	108.266934
72	120	45427555	64444167	65.27144692299687	108.266934
